primary_genre,lead_actor,director,production_company,vote_count,popularity,revenue,budget
Any,Christopher Guest,Any,Any,413,14.0,4736202,2500000
Any,Christopher Lambert,Any,Any,250,9.7,29223751,20428571
Any,Christopher Lloyd,Any,Any,14,1.4,2945600,18000000
Any,Christopher Plummer,Any,Any,729,9.0,38949920,23333333
Any,Christopher Reeve,Any,Any,414,8.8,47575312,28000000
Any,Christopher Reid,Any,Any,52,2.3,26386000,2500000
Any,Christopher Walken,Any,Any,157,8.6,17019151,13083335
Any,Chuck Norris,Any,Any,57,4.9,12278839,3882000
Any,Chyler Leigh,Any,Any,444,9.1,66468332,16000000
Any,Cillian Murphy,Any,Any,1060,12.4,45875569,20500000
Any,Cindy Baer,Any,Any,84,5.0,225861,45202
Any,Claire Danes,Any,Any,456,8.4,53940025,48333333
Any,Claire Holt,Any,Any,548,52.9,44235023,5500000
Any,Clancy Brown,Any,Any,59,5.3,1675381,3000000
Any,Clare Higgins,Any,Any,227,8.5,12090735,3000000
Any,Clarence Williams III,Any,Any,33,2.9,12000000,6000000
Any,Claudio Bisio,Any,Any,336,6.0,50292340,5000000
Any,Clifton Collins Jr,Any,Any,31,1.8,3878993,12500000
Any,Clint Eastwood,Any,Any,739,10.1,105755447,31000000
Any,Clive Owen,Any,Any,615,9.9,60065524,52518332
Any,Cloris Leachman,Any,Any,96,6.6,50007546,16000000
Any,Clovis Cornillac,Any,Any,486,9.7,132900000,97250400
Any,Clu Gulager,Any,Any,270,6.3,14237000,4000000
Any,Cole Hauser,Any,Any,128,10.3,15806877,25000000
Any,Colin Farrell,Any,Any,709,11.0,44470007,36066667
Any,Colin Firth,Any,Any,1979,12.7,181205521,42560000
Any,Colin Friels,Any,Any,1,0.1,300000,200000
Any,Colin Hanks,Any,Any,20,2.4,10018,1000000
Any,Columbus Short,Any,Any,150,7.8,49226672,16500000
Any,Corey Haim,Any,Any,76,7.1,15316638,7000000
Any,Cotter Smith,Any,Any,7,0.9,136203,7000000
Any,Courteney Cox,Any,Any,230,7.0,72779000,51000000
Any,Craig Bierko,Any,Any,381,9.4,18564088,16000000
Any,Craig Sheffer,Any,Any,106,6.4,8862354,11000000
Any,Craig T. Nelson,Any,Any,2091,13.6,264879586,40566667
Any,Craig Wasson,Any,Any,138,9.8,8801940,10000000
Any,Crusoe Kurddal,Any,Any,21,1.4,300000,2000000
Any,Cuba Gooding Jr.,Any,Any,190,6.6,35164752,35200000
Any,Cynthia Nixon,Any,Any,26,3.6,1864266,8138338
Any,Cyril Raffaelli,Any,Any,323,9.1,8786375,15000000
Any,D. B. Sweeney,Any,Any,346,8.1,186986198,73692776
Any,DMX,Any,Any,34,6.2,5923000,3000000
Any,Dacre Montgomery,Any,Any,1321,23.2,142337240,100000000
Any,Daisy Ridley,Any,Any,7993,31.6,2068223624,245000000
Any,Dakota Blue Richards,Any,Any,1347,11.5,372234864,180000000
Any,Dakota Fanning,Any,Any,631,13.5,52790726,29750000
Any,Dakota Johnson,Any,Any,2305,23.7,354059045,44333333
Any,Dale Midkiff,Any,Any,417,8.4,57469467,11500000
Any,Damon Wayans,Any,Any,164,7.9,22611954,25000000
Any,Dan Aykroyd,Any,Any,295,7.6,68913995,30000000
Any,Dan Castellaneta,Any,Any,2335,14.3,527068851,75000000
Any,Dan Futterman,Any,Any,23,1.6,302204,3000000
Any,Dan Monahan,Any,Any,98,7.0,60002143,6500000
Any,Dan Stevens,Any,Any,661,6.4,2367161,5000000
Any,Dana Kimmell,Any,Any,257,8.0,36690067,4000000
Any,Dane Cook,Any,Any,337,9.9,101027209,31400000
Any,Dane DeHaan,Any,Any,974,11.6,67389204,67617919
Any,Daniel Brühl,Any,Any,1456,10.6,84816252,21400000
Any,Daniel Craig,Any,Any,2537,14.5,368515118,115450000
Any,Daniel Day-Lewis,Any,Any,582,8.3,68940351,24518148
Any,Daniel Kaluuya,Any,Any,2978,36.9,252434250,5000000
Any,Daniel Radcliffe,Any,Any,4534,21.3,712999240,119272727
Any,Daniel Schlachet,Any,Any,8,0.0,340147,250000
Any,Danielle Harris,Any,Any,190,10.2,42924,1575000
Any,Danielle Panabaker,Any,Any,319,5.6,8493728,5000000
Any,Danila Kozlovsky,Any,Any,27,3.0,15037576,6266667
Any,Danny Aiello,Any,Any,301,10.5,37295445,6500000
Any,Danny DeVito,Any,Any,75,4.5,26537738,20750000
Any,Danny Elfman,Any,Any,2135,17.7,75634409,18000000
Any,Danny Glover,Any,Any,0,0.1,212483,12000000
Any,Danny McBride,Any,Any,273,3.9,13183319,24989500
Any,Danny Trejo,Any,Any,906,8.2,23168030,16000000
Any,Dany Boon,Any,Any,150,5.3,14000000,33000000
Any,Darci Kistler,Any,Any,5,1.4,2119994,19000000
Any,Darsheel Safary,Any,Any,194,6.1,28430000,2600000
Any,Daryl Hannah,Any,Any,9,1.8,5780000,14000000
Any,Dave Chappelle,Any,Any,104,4.6,14589308,5500000
Any,Daveigh Chase,Any,Any,124,8.0,4100000,4000000
Any,David Andrews,Any,Any,52,4.7,11582891,10500000
Any,David Arquette,Any,Any,821,9.6,123351067,28400000
Any,David Belle,Any,Any,572,7.6,9584131,12000000
Any,David Boreanaz,Any,Any,115,7.0,5231128,3500000
Any,David Bowie,Any,Any,618,13.0,12729917,25000000
Any,David Byrne,Any,Any,47,2.4,4978922,1200000
Any,David Carradine,Any,Any,50,3.6,15795189,10000000
Any,David Caruso,Any,Any,45,11.4,9851610,50000000
Any,David Duchovny,Any,Any,254,7.0,50793551,28250000
Any,David Johansen,Any,Any,5,1.1,1238080,10700000
Any,David Keith,Any,Any,174,7.0,17080167,15000000
Any,David Morse,Any,Any,23,7.2,191125,7000000
Any,David Naughton,Any,Any,571,13.4,31973249,10000000
Any,David Niven,Any,Any,42,8.0,4491986,11000000
Any,David Oyelowo,Any,Any,460,6.7,40303524,17000000
Any,David Rasche,Any,Any,0,0.4,939423,24000000
Any,David Spade,Any,Any,606,8.0,66771827,39233334
Any,David Strathairn,Any,Any,274,7.5,54600000,7000000
Any,David Suchet,Any,Any,3,0.3,288,450
Any,David Thewlis,Any,Any,472,10.4,5659286,8000000
Any,Dax Shepard,Any,Any,70,3.9,4630045,4000000
Any,Debi Derryberry,Any,Any,235,7.3,80936232,25000000
Any,Deborah Harry,Any,Any,92,5.7,16324573,3500000
Any,Deborra-Lee Furness,Any,Any,17,2.7,56000,1500000
Any,Debra Messing,Any,Any,238,5.6,47175038,15000000
Any,Debra Winger,Any,Any,51,13.8,2075084,25000000
Any,Dee Wallace,Any,Any,208,8.6,17183616,3500000
Any,Deepika Padukone,Any,Any,29,4.9,14200000,4400000
Any,Demi Moore,Any,Any,217,8.5,44670223,42500000
Any,Demián Bichir,Any,Any,37,3.8,2081568,5458000
Any,Denis Leary,Any,Any,99,5.9,11439193,11000000
Any,Denis Nikiforov,Any,Any,5,0.5,11171900,6000000
Any,Dennis Alwood,Any,Any,11,0.7,3360800,15000000
Any,Dennis Hopper,Any,Any,70,5.4,3431253,10566667
Any,Dennis Miller,Any,Any,63,3.5,5600000,15000000
Any,Dennis Quaid,Any,Any,558,11.2,112582588,55300000
Any,Denzel Washington,Any,Any,979,10.4,115262220,54333333
Any,Derek Hough,Any,Any,30,6.8,122,15
Any,Derek Jacobi,Any,Any,186,10.8,14665733,7000000
Any,Derek Luke,Any,Any,115,11.1,16345710,28750000
Any,Derek Mears,Any,Any,566,14.2,91379051,19000000
Any,Dermot Mulroney,Any,Any,504,5.2,52213680,10250000
Any,Desmond Harrington,Any,Any,652,14.1,28650575,12600000
Any,Dev Patel,Any,Any,1598,8.2,231944405,12500000
Any,Devon Sawa,Any,Any,542,8.3,22804673,29333333
Any,Dhanush,Any,Any,21,1.1,12000000,5200000
Any,Diane Keaton,Any,Any,130,5.3,12803305,23000000
Any,Diane Kruger,Any,Any,174,6.6,8859957,16000000
Any,Diane Ladd,Any,Any,21,0.3,1753979,1000000
Any,Diane Lane,Any,Any,138,8.5,43343763,24600000
Any,Dianna Agron,Any,Any,81,9.2,18663238,9000000
Any,Diego Luna,Any,Any,466,7.4,62561061,37500000
Any,Dinesh D'Souza,Any,Any,28,1.6,13000000,5000000
Any,Dinesh Ravi,Any,Any,8,0.9,1600000,325000
Any,Dmitriy Dyuzhev,Any,Any,7,0.4,8000000,2000000
Any,Dmitriy Endaltsev,Any,Any,4,0.5,964206,2800000
Any,Dmitriy Sharakois,Any,Any,6,0.5,179000,3500000
Any,Dolph Lundgren,Any,Any,88,6.2,6622030,13600000
Any,Dom DeLuise,Any,Any,40,3.6,71368,23000000
Any,Domhnall Gleeson,Any,Any,3501,12.7,61984932,13500000
Any,Dominic Cooper,Any,Any,208,6.7,5728213,19100000
Any,Dominique Pinon,Any,Any,320,12.6,1794187,4000000
Any,Don Ameche,Any,Any,103,12.2,25024919,17500000
Any,Don Cheadle,Any,Any,508,9.1,30765416,19750000
Any,Donald Austin,Any,Any,7,0.5,111300,225000
Any,Donald Pleasence,Any,Any,191,7.5,14677534,4500000
Any,Donald Sutherland,Any,Any,441,10.2,85131830,137000000
Any,Donnie Yen,Any,Any,510,6.9,44140028,21723677
Any,Dorian Corey,Any,Any,67,4.1,3779620,500000
Any,Dorothy Stratten,Any,Any,16,1.4,4865000,5500000
Any,Douglas Smith,Any,Any,262,19.2,26667197,7400000
Any,Dr. Dre,Any,Any,26,2.5,10229331,7000000
Any,Dragan Bjelogrlić,Any,Any,16,0.7,150000,10000
Any,Dragoș Bucur,Any,Any,14,0.7,48298,1089360
Any,Drake Bell,Any,Any,221,9.1,16051055,21000000
Any,Drew Barrymore,Any,Any,335,7.4,73234663,31600000
Any,Dudley Moore,Any,Any,69,9.5,46148092,25000000
Any,Dulquer Salmaan,Any,Any,12,0.7,5100000,940000
Any,Dustin Hoffman,Any,Any,694,9.6,171443215,37200000
Any,Dwayne Johnson,Any,Any,1044,12.2,142324581,59764706
Any,Dylan McDermott,Any,Any,88,6.0,5728953,1500000
Any,Dylan O'Brien,Any,Any,4344,59.1,329788394,47500000
Any,E.G. Daily,Any,Any,101,5.6,103,30
Any,Ed Asner,Any,Any,7048,19.3,735099082,175000000
Any,Ed Begley Jr.,Any,Any,6,0.4,485772,5000000
Any,Ed Gale,Any,Any,366,13.0,50671850,25000000
Any,Ed Harris,Any,Any,224,7.0,18259577,18560001
Any,Ed Helms,Any,Any,1218,11.3,104384188,31000000
Any,Ed O'Neill,Any,Any,66,8.2,4603929,17000000
Any,Ed Skrein,Any,Any,573,11.0,72629670,25000000
Any,Ed Speleers,Any,Any,990,9.9,249288105,100000000
Any,Eddie Garcia,Any,Any,1,0.1,34659,11178
Any,Eddie Griffin,Any,Any,113,5.0,41604473,25000000
Any,Eddie Murphy,Any,Any,423,8.9,125326810,52417391
Any,Eddie Redmayne,Any,Any,3568,21.4,332420181,70000000
Any,Edgar Ramírez,Any,Any,422,5.9,67294995,61500000
Any,Edith Meeks,Any,Any,15,1.9,609524,250000
Any,Eduardo Noriega,Any,Any,244,10.0,3413627,3700000
Any,Edward Burns,Any,Any,44,6.8,5942519,2250000
Any,Edward Furlong,Any,Any,42,3.9,6270693,7333333
Any,Edward Norton,Any,Any,2641,20.0,60059716,46571429
Any,Efim Petrunin,Any,Any,13,1.7,4781454,707503
Any,Eileen Brennan,Any,Any,377,7.7,14643997,15000000
Any,Ekaterina Vilkova,Any,Any,3,0.4,1957000,3000000
Any,Elena Lyadova,Any,Any,3,0.2,302000,2500000
Any,Eli Marienthal,Any,Any,1470,15.4,23159305,70000000
Any,Eli Roth,Any,Any,110,8.4,58510,2000000
Any,Elijah Wood,Any,Any,3034,15.8,386527536,63281111
Any,Elio Germano,Any,Any,61,4.4,6463286,5000000
Any,Elisabeth Shue,Any,Any,599,8.2,83188165,24000000
Any,Elisha Cuthbert,Any,Any,301,6.9,23924780,19300000
Any,Elizabeth Banks,Any,Any,561,7.8,59209,15000000
Any,Elizabeth Berkley,Any,Any,261,17.5,20350754,45000000
Any,Elizabeth Hurley,Any,Any,526,8.8,90383208,48000000
Any,Elizabeth Mitchell,Any,Any,1356,13.2,118587880,10000000
Any,Elizabeth Olsen,Any,Any,125,10.2,13101672,2000000
Any,Elizabeth Reaser,Any,Any,735,10.2,81705746,9000000
Any,Ellar Coltrane,Any,Any,2008,6.4,44349000,4000000
Any,Elle Fanning,Any,Any,367,9.5,5076851,33000000
Any,Ellen Barkin,Any,Any,37,3.5,355688,4000000
Any,Ellen Burstyn,Any,Any,2525,6.9,7390108,4500000
Any,Ellen DeGeneres,Any,Any,4333,14.5,1028570889,200000000
Any,Ellen Page,Any,Any,905,9.7,82692065,7733333
Any,Elvis Presley,Any,Any,5,0.3,2028612,5000000
Any,Emile Hirsch,Any,Any,842,9.2,43118948,35966667
Any,Emilia Clarke,Any,Any,2674,34.3,207945075,20000000
Any,Emilio Estevez,Any,Any,706,8.8,38609454,8500000
Any,Emily Barclay,Any,Any,715,17.7,140073390,80000000
Any,Emily Bergl,Any,Any,79,4.8,17762705,21000000
Any,Emily Blunt,Any,Any,1239,11.2,79796554,28750000
Any,Emily Browning,Any,Any,1661,13.8,89792502,82000000
Any,Emily Deschanel,Any,Any,194,9.7,67192859,20000000
Any,Emily Watson,Any,Any,59,4.5,13,25
Any,Eminem,Any,Any,1676,8.4,215000000,41000000
Any,Emma Bell,Any,Any,892,12.9,157887643,47000000
Any,Emma Roberts,Any,Any,665,9.8,40883822,18120000
Any,Emma Stone,Any,Any,2124,11.3,99612214,16500000
Any,Emma Thompson,Any,Any,816,11.3,109426930,31666667
Any,Emma Watson,Any,Any,2370,128.6,429001742,64000000
Any,Emmanuelle Chriqui,Any,Any,1,0.3,11455,1000000
Any,Emmanuelle Riva,Any,Any,413,7.7,29844753,8900000
Any,Emraan Hashmi,Any,Any,8,1.1,4,5
Any,Eric Allan Kramer,Any,Any,15,1.8,846704,5000000
Any,Eric Balfour,Any,Any,516,7.7,66821036,10000000
Any,Eric Bana,Any,Any,830,11.8,119253884,64500000
Any,Eric Bogosian,Any,Any,46,6.9,3468572,4000000
Any,Eric Freeman,Any,Any,26,1.2,154323,250000
Any,Eric Roberts,Any,Any,5,0.8,83,50
Any,Eric Stoltz,Any,Any,111,4.9,418961,1500000
Any,Erik Stolhanske,Any,Any,173,7.5,19179969,17500000
Any,Erin Fisher,Any,Any,7,0.4,15425,2500
Any,Essie Davis,Any,Any,1890,8.8,6676471,2000000
Any,Ethan Hawke,Any,Any,790,10.6,22611523,14975000
Any,Eva Green,Any,Any,3213,36.3,296485719,110000000
Any,Eva Longoria,Any,Any,35,4.5,9622846,12000000
Any,Evan Glodell,Any,Any,54,7.8,101236,17000
Any,Evan Rachel Wood,Any,Any,200,8.1,6548990,9250000
Any,Everett McGill,Any,Any,111,8.3,55260558,12000000
Any,Evgeny Mironov,Any,Any,12,5.4,5282812,4537519
Any,Ewan McGregor,Any,Any,1458,11.3,164510337,51716667
Any,Eyal Kitzis,Any,Any,10,0.6,5850000,2745000
Any,F. Murray Abraham,Any,Any,1107,12.7,51973029,18000000
Any,Fabrizio Bentivoglio,Any,Any,201,7.2,5809330,6000000
Any,Fahadh Faasil,Any,Any,6,1.1,270000,110000
Any,Fairuza Balk,Any,Any,122,6.5,11137801,25000000
Any,Farhan Akhtar,Any,Any,62,4.3,25000000,4600000
Any,Faye Dunaway,Any,Any,108,11.9,14296438,35000000
Any,Felicity Huffman,Any,Any,149,7.4,13350369,1000000
Any,Felicity Jones,Any,Any,2660,21.5,528903365,104000000
Any,Ferdia Walsh-Peelo,Any,Any,669,10.7,13624522,4000000
Any,Fernanda Andrade,Any,Any,263,5.7,101758490,1000000
Any,Fernanda Montenegro,Any,Any,132,4.9,5596708,2900000
Any,Fernando Alves Pinto,Any,Any,39,2.3,1620436,2000000
Any,Fernando Colunga,Any,Any,4,1.0,6,4002313
Any,Fernando Fernán Gómez,Any,Any,44,2.8,6000000,3000000
Any,Fiona Glascott,Any,Any,136,11.0,23000000,10500000
Any,Fionn Whitehead,Any,Any,2712,30.9,519876949,100000000
Any,Florence Hartigan,Any,Any,52,12.6,3600000,2800000
Any,Forest Whitaker,Any,Any,300,6.4,33994496,12583333
Any,Frances Conroy,Any,Any,195,11.3,9479718,22000000
Any,Francesc Colomer,Any,Any,33,3.5,3770657,6000000
Any,Francesco Pannofino,Any,Any,74,2.9,1248748,3347850
Any,Frank Grillo,Any,Any,2008,27.8,108782847,9000000
Any,Frank Langella,Any,Any,454,9.3,3325038,2500000
Any,Franka Potente,Any,Any,672,7.8,7267585,1530000
Any,Frankie Muniz,Any,Any,191,8.1,58589336,24750000
Any,François Cluzet,Any,Any,2903,11.8,237506170,19000000
Any,Fred Savage,Any,Any,68,6.0,7536338,6500000
Any,Fred Ward,Any,Any,241,14.9,21500000,27000000
Any,Fred Williamson,Any,Any,5,0.3,3014000,4800000
Any,Freddie Highmore,Any,Any,692,10.5,112301976,67000000
Any,Freddie Prinze Jr.,Any,Any,362,7.8,104784739,36000000
Any,Fyodor Bondarchuk,Any,Any,3,0.1,1268793,2000000
Any,Gabourey Sidibe,Any,Any,426,8.3,47536959,10000000
Any,Gabriel Byrne,Any,Any,316,13.1,34255836,23000000
Any,Gabriel Damon,Any,Any,660,13.6,84460846,12300000
Any,Gabriel Macht,Any,Any,323,5.8,39031337,60000000
Any,Gabrielle Anwar,Any,Any,102,6.6,428868,13000000
Any,Gabrielle Union,Any,Any,19,6.1,31609243,10000000
Any,Gael García Bernal,Any,Any,334,9.5,26079120,4500000
Any,Gal Gadot,Any,Any,5025,294.3,820580447,149000000
Any,Garance Marillier,Any,Any,451,14.3,4100000,3500000
Any,Garik Kharlamov,Any,Any,6,0.6,7340446,4326956
Any,Garret Dillahunt,Any,Any,449,13.6,32721635,15000000
Any,Garrett Hedlund,Any,Any,1604,14.3,204423540,97500000
Any,Gary Busey,Any,Any,4,0.2,807947,5000000
Any,Gary Dourdan,Any,Any,1,0.1,1160268,200000
Any,Gary Oldman,Any,Any,552,11.4,136671617,67100000
Any,Gary Sinise,Any,Any,374,9.0,60874615,90000000
Any,Gaspard Schlatter,Any,Any,215,7.3,292279,8000000
Any,Gaspard Ulliel,Any,Any,666,2.2,82169884,50000000
Any,Geena Davis,Any,Any,511,11.0,44179263,47000000
Any,Gemma Arterton,Any,Any,106,10.1,4398628,14415100
Any,Gene Hackman,Any,Any,427,9.0,55159533,20916667
Any,Geoffrey Rush,Any,Any,353,8.2,22387610,15333333
Any,George C. Scott,Any,Any,81,5.4,35856053,14000000
Any,George Carlin,Any,Any,108,13.1,38085778,47000000
Any,George Clooney,Any,Any,1042,10.9,142496304,52636364
Any,George Kennedy,Any,Any,133,9.3,14000000,3500000
Any,Gerard Butler,Any,Any,1382,9.7,128607642,46744444
Any,Gillian Anderson,Any,Any,37,2.8,4567241,15000000
Any,Gina Carano,Any,Any,508,9.6,33372606,23000000
Any,Gina Philips,Any,Any,731,10.4,59217789,10000000
Any,Ginnifer Goodwin,Any,Any,4961,26.0,1023784195,150000000
Any,Giovanni Ribisi,Any,Any,102,4.5,14410398,13150000
Any,Giuseppe Andrews,Any,Any,102,6.1,4217115,6500000
Any,Glen Campbell,Any,Any,46,3.6,11657385,18000000
Any,Glen Hansard,Any,Any,457,10.4,20710513,160000
Any,Glenn Close,Any,Any,297,7.9,111105431,34200000
Any,Goldie Hawn,Any,Any,206,7.9,71556594,13940003
Any,Gong Yoo,Any,Any,536,13.5,16814884,5510000
Any,Gordon Warnecke,Any,Any,51,2.8,2451545,860000
Any,Grant Bardsley,Any,Any,228,9.8,21288692,25000000
Any,Greg Kinnear,Any,Any,533,8.1,58508174,13000000
Any,Gregory Harrison,Any,Any,33,1.8,801000,5500000
Any,Gregory Smith,Any,Any,522,10.0,54682547,40000000
Any,Griffin Dunne,Any,Any,251,6.6,10609321,4500000
Any,Griffin Gluck,Any,Any,70,10.2,19985196,8500000
Any,Grigoriy Dobrygin,Any,Any,33,3.9,21500000,15000000
Any,Grégoire Ludig,Any,Any,202,5.7,7900000,12156348
Any,Gugu Mbatha-Raw,Any,Any,184,9.9,15562094,8950000
Any,Guillaume Canet,Any,Any,43,4.6,823258,823258
Any,Guy Pearce,Any,Any,1210,9.8,40600084,24650000
Any,Gwyneth Paltrow,Any,Any,220,8.4,40621730,18000000
Any,Gérard Depardieu,Any,Any,180,11.6,7191399,47000000
Any,Géza Röhrig,Any,Any,285,6.4,1777043,1000000
Any,Güneş Nezihe Şensoy,Any,Any,378,6.5,250000,1300000
Any,Ha Jung-woo,Any,Any,56,7.5,48965210,9000000
Any,Hailee Steinfeld,Any,Any,516,8.4,9412452,12750000
Any,Hal Holbrook,Any,Any,228,10.4,21028755,8000000
Any,Haley Joel Osment,Any,Any,2011,13.2,235926552,100000000
Any,Halle Berry,Any,Any,455,10.8,54759344,34974375
Any,Hank Azaria,Any,Any,956,10.4,455591750,107500000
Any,Harman Baweja,Any,Any,8,0.3,5000000,20000000
Any,Harriet Owen,Any,Any,304,8.8,109862682,20000000
Any,Harrison Ford,Any,Any,1021,14.3,192083199,55681818
Any,Harry Connick Jr.,Any,Any,1,0.3,293793,6000000
Any,Harry Dean Stanton,Any,Any,214,9.0,2240994,1623482
Any,Hart Bochner,Any,Any,12,3.9,670774,4000000
Any,Harvey Keitel,Any,Any,700,6.9,9346071,8266667
Any,Hayden Christensen,Any,Any,542,9.3,49733622,40340000
Any,Hayden Panettiere,Any,Any,155,9.0,22722343,22666667
Any,Hayley Orrantia,Any,Any,73,6.0,23507567,5000000
Any,Heath Ledger,Any,Any,889,10.4,82628186,42166667
Any,Heather Langenkamp,Any,Any,297,9.9,18090181,14000000
Any,Heike Makatsch,Any,Any,111,5.0,5989640,80000000
Any,Helen Hunt,Any,Any,994,9.4,434291616,81000000
Any,Helen McCrory,Any,Any,389,6.9,26501323,1000000
Any,Helen Mirren,Any,Any,319,10.1,66433503,15475000
Any,Helen Shaver,Any,Any,21,1.6,2400000,350000
Any,Helena Bonham Carter,Any,Any,38,2.3,973525,450000
Any,Hend Ayoub,Any,Any,18,4.0,167000,2000000
Any,Henry Cavill,Any,Any,3015,14.8,262618070,106666667
Any,Henry Thomas,Any,Any,3359,19.4,792965326,10500000
Any,Hideaki Anno,Any,Any,720,9.3,117932401,30000000
Any,Hideaki Ito,Any,Any,79,9.2,2725258,3800000
Any,Hilary Duff,Any,Any,417,6.5,46823293,17000000
Any,Hilary Swank,Any,Any,354,9.1,43107449,23071429
Any,Hiroki Hasegawa,Any,Any,152,9.3,77000000,15000000
Any,Hiroyuki Ikeuchi,Any,Any,59,5.2,11212294,12000000
Any,Hiroyuki Sanada,Any,Any,95,4.3,7338987,5000000
Any,Ho-jeong Yu,Any,Any,56,2.7,48000000,3550000
Any,Holly Hunter,Any,Any,151,4.5,64801395,9500000
Any,Holly Marie Combs,Any,Any,2,1.4,161001698,14000000
Any,Howard Rollins,Any,Any,54,12.0,21821347,6000000
Any,Howard Stern,Any,Any,106,10.9,41230799,28000000
Any,Hrithik Roshan,Any,Any,44,4.1,25045644,9304760
Any,Hugh Grant,Any,Any,319,8.4,87696629,30142857
